,Platform,Brand,Category,Product Name ,Price,Reviewer,Review,Review_clean,Product Purchase,Ratings,Date Of Review,Response
2797,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Childcrafting from www.tryandreview.com,how i wish l'oréal change it into a plastic bottle. the glass bottle is kinda heavy to carry for travel and i'm so afraid that i would drop it on to the floor. i would normally press 2 pumps for my shoulder length hair. it's very lightweight and instantly absorb on the the hair. your hair doesn't look oily but instead it looks very soft and silky. it's kinda tame down those frizzy hair and i like the product very much. the smell was okay too!,how i wish l oral change it into a plastic bottle the glass bottle is kinda heavy to carry for travel and I am so afraid that i would drop it on to the floor i would normally press 2 pumps for my shoulder length hair it is very lightweight and instantly absorb on the the hair your hair does not look oily but instead it looks very soft and silky it is kinda tame down those frizzy hair and i like the product very much the smell was okay too,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2798,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Deanie from www.tryandreview.com,"i have very dry, dyed hair which always gets tangled up regardless. after using the product, you can see and feel the instant change on the hair. it feels smooth, less frizzy and easier to manage. i've always trusted this product since then. highly recommended!",i have very dry dyed hair which always gets tangled up regardless after using the product you can see and feel the instant change on the hair it feels smooth less frizzy and easier to manage I have always trusted this product since then highly recommended,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2799,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, beverleyb from www.tryandreview.com,"my hair ends are super frizzy and dry from bleaching and are always tangled after a shower especially if i don't use conditioner. most hair oils i've tried are super greasy and leave my hair looking oily and gross. however, l'oreal's hair oil is definitely the best i've tried as it leaves my hair feeling soft and nourished and also smells nice as well! doesn't even feel like i applied anything on because it's so lightweight. definitely my favourite hair oil product! have been constantly repurchasing, am on my 3rd bottle now :)",my hair ends are super frizzy and dry from bleaching and are always tangled after a shower especially if i do not use conditioner most hair oils I have tried are super greasy and leave my hair looking oily and gross however l real s hair oil is definitely the best I have tried as it leaves my hair feeling soft and nourished and also smells nice as well does not even feel like i applied anything on because it is so lightweight definitely my favourite hair oil product have been constantly purchasing am on my ord bottle now,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2800,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, ThiyaXueet from www.tryandreview.com,my natural frizzy wavy hair and the weather has done a lot of damage to my hair. to make things worst i bleach my hair a lot for vibrant colours. l'oréal paris extraordinary oil is the magic i needed for my hair. after using it my hair feels so soft n frizzy free. now i am able to leave my hair dangling with confidence .thank you l'oréal..,my natural frizzy wavy hair and the weather has done a lot of damage to my hair to make things worst i bleach my hair a lot for vibrant colours l oral paris extraordinary oil is the magic i needed for my hair after using it my hair feels so soft n frizzy free now i am able to leave my hair dangling with confidence thank you l oral,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2801,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Breaddbutter from www.tryandreview.com,"i really like that it doesn't feel greasy on my palms after i applied it on my hair and it has a really nice smell. my hair is really thin and gets tangled easily, hence when i comb my hair, my hair falls. after applying this product on my dry hair (very messy), and it instantly got smoother and manageable. the amount of hair fall decreased as well.     on the side note, i thought it will be better if the bottle isn't make out of glass. clumsy people like me has anxiety over the fact that the bottle of hair oil might shatter if i drop it on the ground.",i really like that it does not feel greasy on my palms after i applied it on my hair and it has a really nice smell my hair is really thin and gets tangled easily hence when i comb my hair my hair falls after applying this product on my dry hair very messy and it instantly got smoother and manageable the amount of hair fall decreased as well on the side note i thought it will be better if the bottle is not make out of glass clumsy people like me has anxiety over the fact that the bottle of hair oil might shatter if i drop it on the ground,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2802,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Melissakjy from www.tryandreview.com,"give instant shine and maintains frizziness. moderate lasting effect, would need to reapply every 2-3hours to maintain the frizziness.",give instant shine and maintains dizziness moderate lasting effect would need to reapply every 2 hours to maintain the dizziness,Volume (ml):100,4.0,2020-03-13 00:00:00,no
2803,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Agnesxela from www.tryandreview.com,"my daily routine of applying this extraordinary oil every morning on dry hair and it works wonders in helping to condition, moisturize and repair my dry and frizzy rebonded hair ends to make it more presentable! yeah! :)  i feel it tends to be slightly greasy on hands though but i'm fine with it as long as it helps to keep my hair beautiful!",my daily routine of applying this extraordinary oil every morning on dry hair and it works wonders in helping to condition moisturizer and repair my dry and frizzy rebounded hair ends to make it more presentable yeah i feel it tends to be slightly greasy on hands though but I am fine with it as long as it helps to keep my hair beautiful,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2804,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, rosezanna from www.tryandreview.com,a must-have product in the handbag to manage hair anytime of the day. product is non-oily and absorb fast. will definitely recommend to friends.,a must have product in the handbag to manage hair anytime of the day product is non oily and absorb fast will definitely recommend to friends,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2805,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Angie8877 from www.tryandreview.com,i seriously love this product. shine my hair and make it soft and silky. and of cuz not oily as u think of. highly recommended!,i seriously love this product shine my hair and make it soft and silky and of cut not oily as u think of highly recommended,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2806,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, AnnaMohana from www.tryandreview.com,"i've tried this product some time back and have since switched to another brand. not that it's not a good hair oil. it's just not working for my curly frizzy thick bleached hair. whilst using it, i felt it wasn't meant to help really unruly hair.",I have tried this product some time back and have since switched to another brand not that it is not a good hair oil it is just not working for my curly frizzy thick bleached hair whilst using it i felt it was not meant to help really unruly hair,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2807,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Deathkakwate from www.tryandreview.com,my hair gets rebonded 2x a year . and i can honestly say this.is one.of the best serums i tried to at least repair my chemically treated hair..,my hair gets rebounded x a year and i can honestly say this is one of the best serums i tried to at least repair my chemically treated hair,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2808,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, xiumin from www.tryandreview.com,"i love this hair treatment oil and have been using it daily. my hair ends felt dry and frizzy after bleaching and colouring. i use this treatment oil after towel drying my hair at night, and on dry hair in the morning. my hair feels softer and smoother with less tangles immediately. it is lightweight and does not weigh down my hair, even if i apply it on damp hair. the oil is not greasy, i don’t have to wash my hands after applying. i will continue to repuchase this product!",i love this hair treatment oil and have been using it daily my hair ends felt dry and frizzy after bleaching and colouring i use this treatment oil after towel drying my hair at night and on dry hair in the morning my hair feels softer and smoother with less tangles immediately it is lightweight and does not weigh down my hair even if i apply it on damp hair the oil is not greasy i don t have to wash my hands after applying i will continue to repurchase this product,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2809,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, ain_leah from www.tryandreview.com,"love this extraordinary oil by l'oréal paris! it leaves my hair super smooth and manageable within days after the 1st application and subsequent usage makes it better. non greasy, smells great.",love this extraordinary oil by l oral paris it leaves my hair super smooth and manageable within days after the st application and subsequent usage makes it better non greasy smells great,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2810,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, suvaathy from www.tryandreview.com,"i love this product! it's so smooth on the hair and after applying, it does not feel greasy at all. i have very frizzy hair but after applying this, i realised that there was less frizz and flyaways and my hair was more manageable. it also does not make my hair look greasy and it works wonders just by applying a small amount.",i love this product it is so smooth on the hair and after applying it does not feel greasy at all i have very frizzy hair but after applying this i realised that there was less frizz and flyaway and my hair was more manageable it also does not make my hair look greasy and it works wonders just by applying a small amount,Volume (ml):100,5.0,2020-03-13 00:00:00,no
2811,Lazada,L-oreal-Paris,Hair Oils,Extraordinary Oil - Gold 100ml (For All Hair Types) by L'Oréal Paris Elseve,17.93, Sherlyncce from www.tryandreview.com,"my hair has always been known by my friends for being frizzy and untamed since forever. this is due to the frequent dyeing and perming of hair which i can't stop myself from doing so. i have been exploring a lot of hair products such as buying a good shampoo, conditioner and hair mask but to no avail. my friends induced me into trying hair oil but since my hair is naturally thin with oily scalp, i feel that hair oil will make my hair more oily and heavy. true enough, my hair was oily throughout the day after my first hair oil. however, i'm really glad that try and review sent over this extraordinary oil from l'oréal and for once, i saw so much improvement in my frizziness and this time, it lasted me throughout the whole day! i have received so much compliment from my friends and i'll definitely continue using it. this is my holy grail now",my hair has always been known by my friends for being frizzy and untamed since forever this is due to the frequent dyeing and perming of hair which i can not stop myself from doing so i have been exploring a lot of hair products such as buying a good shampoo conditioner and hair mask but to no avail my friends induced me into trying hair oil but since my hair is naturally thin with oily scalp i feel that hair oil will make my hair more oily and heavy true enough my hair was oily throughout the day after my first hair oil however I am really glad that try and review sent over this extraordinary oil from l oral and for once i saw so much improvement in my dizziness and this time it lasted me throughout the whole day i have received so much compliment from my friends and I will definitely continue using it this is my holy grail now,Volume (ml):100,5.0,2020-03-13 00:00:00,no
